order_id,order_datetime,customer_id,item_name,category,quantity,unit_price,total_price,payment_method,order_type
1310,2024-01-21 19:44:00,CUST0006,Butter Chicken,Main Course,1,280.0,280.0,Cash,Delivery
1311,2024-02-21 16:29:00,CUST0024,Dal Tadka,Main Course,1,160.0,160.0,Cash,Dine-in
1311,2024-02-21 16:29:00,CUST0024,Naan,Bread,2,40.0,80.0,UPI,Delivery
1311,2024-02-21 16:29:00,CUST0024,Samosa,Starter,1,50.0,50.0,Card,Dine-in
1312,2024-01-24 12:42:00,CUST0025,Gulab Jamun,Dessert,2,80.0,160.0,Card,Takeaway
1312,2024-01-24 12:42:00,CUST0025,Naan,Bread,2,40.0,80.0,Cash,Takeaway
1313,2024-02-28 20:17:00,CUST0054,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1313,2024-02-28 20:17:00,CUST0054,Mango Lassi,Beverages,1,90.0,90.0,Card,Dine-in
1314,2024-02-23 21:30:00,CUST0051,Samosa,Starter,1,50.0,50.0,UPI,Delivery
1314,2024-02-23 21:30:00,CUST0051,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1315,2024-09-04 15:56:00,CUST0047,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1316,2024-12-13 21:36:00,CUST0028,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1316,2024-12-13 21:36:00,CUST0028,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Delivery
1317,2024-06-26 11:09:00,CUST0092,Filter Coffee,Beverages,1,60.0,60.0,Cash,Delivery
1317,2024-06-26 11:09:00,CUST0092,Butter Chicken,Main Course,2,280.0,560.0,UPI,Dine-in
1318,2024-06-13 13:03:00,CUST0016,Filter Coffee,Beverages,1,60.0,60.0,Cash,Dine-in
1318,2024-06-13 13:03:00,CUST0016,Mango Lassi,Beverages,1,90.0,90.0,Card,Takeaway
1319,2024-08-16 13:47:00,CUST0016,Paneer Tikka,Starter,1,180.0,180.0,Card,Delivery
1319,2024-08-16 13:47:00,CUST0016,Mango Lassi,Beverages,1,90.0,90.0,Cash,Delivery
1320,2024-09-17 21:42:00,CUST0069,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Dine-in
1321,2024-10-13 11:45:00,CUST0073,Samosa,Starter,1,50.0,50.0,Card,Dine-in
1321,2024-10-13 11:45:00,CUST0073,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1322,2024-10-07 21:06:00,CUST0068,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1323,2024-05-10 19:07:00,CUST0044,Mango Lassi,Beverages,2,90.0,180.0,Cash,Delivery
1323,2024-05-10 19:07:00,CUST0044,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1323,2024-05-10 19:07:00,CUST0044,Samosa,Starter,2,50.0,100.0,Card,Delivery
1324,2024-08-18 21:32:00,CUST0029,Samosa,Starter,1,50.0,50.0,Card,Dine-in
1325,2024-10-26 21:49:00,CUST0014,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1325,2024-10-26 21:49:00,CUST0014,Naan,Bread,1,40.0,40.0,UPI,Delivery
1325,2024-10-26 21:49:00,CUST0014,Filter Coffee,Beverages,2,60.0,120.0,UPI,Delivery
1326,2024-05-20 20:18:00,CUST0062,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1327,2024-06-02 17:45:00,CUST0096,Filter Coffee,Beverages,1,60.0,60.0,Card,Delivery
1327,2024-06-02 17:45:00,CUST0096,Biryani,Main Course,1,320.0,320.0,UPI,Delivery
1328,2024-11-28 16:32:00,CUST0023,Gulab Jamun,Dessert,2,80.0,160.0,Card,Takeaway
1328,2024-11-28 16:32:00,CUST0023,Paneer Tikka,Starter,1,180.0,180.0,Card,Delivery
1329,2024-09-30 13:51:00,CUST0024,Paneer Tikka,Starter,1,180.0,180.0,Cash,Dine-in
1330,2024-05-16 09:18:00,CUST0056,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Dine-in
1330,2024-05-16 09:18:00,CUST0056,Butter Chicken,Main Course,2,280.0,560.0,Cash,Takeaway
1331,2024-11-11 16:47:00,CUST0044,Mango Lassi,Beverages,1,90.0,90.0,Card,Takeaway
1331,2024-11-11 16:47:00,CUST0044,Biryani,Main Course,1,320.0,320.0,Cash,Takeaway
1332,2024-12-16 14:03:00,CUST0026,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1333,2024-10-28 21:12:00,CUST0078,Biryani,Main Course,1,320.0,320.0,Card,Dine-in
1333,2024-10-28 21:12:00,CUST0078,Dal Tadka,Main Course,1,160.0,160.0,Cash,Delivery
1334,2024-01-21 21:16:00,CUST0013,Naan,Bread,2,40.0,80.0,Cash,Takeaway
1335,2024-03-20 13:38:00,CUST0030,Naan,Bread,2,40.0,80.0,UPI,Takeaway
1336,2024-02-07 10:33:00,CUST0076,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1337,2024-07-25 12:56:00,CUST0018,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Dine-in
1338,2024-08-31 15:07:00,CUST0098,Samosa,Starter,2,50.0,100.0,Card,Delivery
1338,2024-08-31 15:07:00,CUST0098,Biryani,Main Course,1,320.0,320.0,Cash,Delivery
1339,2024-02-28 21:46:00,CUST0079,Filter Coffee,Beverages,2,60.0,120.0,UPI,Delivery
1340,2024-09-06 14:12:00,CUST0088,Paneer Tikka,Starter,2,180.0,360.0,Cash,Delivery
1341,2024-02-03 14:49:00,CUST0021,Mango Lassi,Beverages,2,90.0,180.0,Cash,Delivery
1342,2024-11-27 15:47:00,CUST0086,Butter Chicken,Main Course,2,280.0,560.0,Cash,Dine-in
1342,2024-11-27 15:47:00,CUST0086,Samosa,Starter,1,50.0,50.0,Cash,Takeaway
1343,2024-04-26 18:24:00,CUST0019,Mango Lassi,Beverages,1,90.0,90.0,Cash,Takeaway
1344,2024-01-04 21:04:00,CUST0099,Naan,Bread,2,40.0,80.0,Cash,Takeaway
1344,2024-01-04 21:04:00,CUST0099,Butter Chicken,Main Course,2,280.0,560.0,Cash,Takeaway
1345,2024-11-06 13:24:00,CUST0069,Butter Chicken,Main Course,1,280.0,280.0,Card,Dine-in
1346,2024-10-06 14:09:00,CUST0013,Gulab Jamun,Dessert,3,80.0,240.0,Cash,Delivery
1347,2024-03-04 14:38:00,CUST0049,Filter Coffee,Beverages,2,60.0,120.0,UPI,Dine-in
1348,2024-04-18 21:54:00,CUST0075,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Dine-in
1348,2024-04-18 21:54:00,CUST0075,Naan,Bread,1,40.0,40.0,Card,Delivery
1349,2024-11-26 20:42:00,CUST0090,Paneer Tikka,Starter,1,180.0,180.0,Card,Takeaway
1350,2024-03-06 09:06:00,CUST0076,Paneer Tikka,Starter,2,180.0,360.0,UPI,Takeaway
1351,2024-12-03 14:09:00,CUST0020,Gulab Jamun,Dessert,3,80.0,240.0,Cash,Dine-in
1351,2024-12-03 14:09:00,CUST0020,Naan,Bread,1,40.0,40.0,Cash,Delivery
1352,2024-05-21 16:43:00,CUST0086,Samosa,Starter,1,50.0,50.0,UPI,Takeaway
1352,2024-05-21 16:43:00,CUST0086,Naan,Bread,1,40.0,40.0,Cash,Delivery
1353,2024-03-12 16:16:00,CUST0066,Paneer Tikka,Starter,2,180.0,360.0,Card,Delivery
1353,2024-03-12 16:16:00,CUST0066,Naan,Bread,1,40.0,40.0,Card,Delivery
1354,2024-04-18 17:34:00,CUST0019,Filter Coffee,Beverages,1,60.0,60.0,Cash,Delivery
1354,2024-04-18 17:34:00,CUST0019,Samosa,Starter,2,50.0,100.0,UPI,Dine-in
1354,2024-04-18 17:34:00,CUST0019,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1355,2024-01-06 09:48:00,CUST0017,Samosa,Starter,1,50.0,50.0,Card,Delivery
1355,2024-01-06 09:48:00,CUST0017,Masala Dosa,Breakfast,2,120.0,240.0,Cash,Delivery
1356,2024-01-21 13:14:00,CUST0076,Gulab Jamun,Dessert,1,80.0,80.0,Card,Dine-in
1357,2024-07-03 20:56:00,CUST0026,Gulab Jamun,Dessert,1,80.0,80.0,Card,Delivery
1358,2024-10-23 19:24:00,CUST0064,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Dine-in
1358,2024-10-23 19:24:00,CUST0064,Paneer Tikka,Starter,1,180.0,180.0,UPI,Takeaway
1359,2024-11-05 12:28:00,CUST0016,Paneer Tikka,Starter,1,180.0,180.0,UPI,Dine-in
1360,2024-07-04 19:42:00,CUST0006,Gulab Jamun,Dessert,2,80.0,160.0,UPI,Delivery
1361,2024-10-29 13:01:00,CUST0007,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1362,2024-10-20 12:16:00,CUST0036,Filter Coffee,Beverages,2,60.0,120.0,Card,Delivery
1362,2024-10-20 12:16:00,CUST0036,Mango Lassi,Beverages,2,90.0,180.0,Cash,Dine-in
1362,2024-10-20 12:16:00,CUST0036,Butter Chicken,Main Course,1,280.0,280.0,UPI,Takeaway
1363,2024-07-29 21:52:00,CUST0027,Naan,Bread,1,40.0,40.0,Card,Delivery
1363,2024-07-29 21:52:00,CUST0027,Filter Coffee,Beverages,1,60.0,60.0,UPI,Delivery
1364,2024-07-12 19:01:00,CUST0008,Filter Coffee,Beverages,1,60.0,60.0,Cash,Delivery
1365,2024-11-10 21:32:00,CUST0016,Paneer Tikka,Starter,1,180.0,180.0,Card,Delivery
1365,2024-11-10 21:32:00,CUST0016,Samosa,Starter,2,50.0,100.0,Card,Delivery
1366,2024-07-08 18:14:00,CUST0014,Samosa,Starter,1,50.0,50.0,Card,Delivery
1366,2024-07-08 18:14:00,CUST0014,Mango Lassi,Beverages,1,90.0,90.0,UPI,Dine-in
1366,2024-07-08 18:14:00,CUST0014,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Dine-in
1367,2024-10-05 19:00:00,CUST0029,Butter Chicken,Main Course,1,280.0,280.0,Cash,Takeaway
1367,2024-10-05 19:00:00,CUST0029,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1368,2024-03-20 21:16:00,CUST0004,Filter Coffee,Beverages,1,60.0,60.0,UPI,Delivery
1369,2024-07-22 11:35:00,CUST0022,Samosa,Starter,1,50.0,50.0,Card,Takeaway
1369,2024-07-22 11:35:00,CUST0022,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Delivery
1370,2024-07-22 08:47:00,CUST0023,Masala Dosa,Breakfast,1,120.0,120.0,Card,Takeaway
1371,2024-03-23 21:00:00,CUST0037,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Dine-in
1371,2024-03-23 21:00:00,CUST0037,Samosa,Starter,1,50.0,50.0,Cash,Takeaway
1372,2024-07-15 18:39:00,CUST0002,Dal Tadka,Main Course,2,160.0,320.0,Cash,Delivery
1372,2024-07-15 18:39:00,CUST0002,Butter Chicken,Main Course,1,280.0,280.0,Cash,Dine-in
1373,2024-05-26 14:32:00,CUST0097,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1373,2024-05-26 14:32:00,CUST0097,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1374,2024-06-29 11:37:00,CUST0082,Butter Chicken,Main Course,2,280.0,560.0,Cash,Dine-in
1375,2024-10-13 17:22:00,CUST0024,Dal Tadka,Main Course,1,160.0,160.0,UPI,Delivery
1375,2024-10-13 17:22:00,CUST0024,Biryani,Main Course,1,320.0,320.0,Cash,Takeaway
1375,2024-10-13 17:22:00,CUST0024,Filter Coffee,Beverages,1,60.0,60.0,Card,Dine-in
1376,2024-02-29 17:56:00,CUST0011,Naan,Bread,1,40.0,40.0,UPI,Delivery
1376,2024-02-29 17:56:00,CUST0011,Dal Tadka,Main Course,1,160.0,160.0,Cash,Takeaway
1377,2024-12-14 21:55:00,CUST0089,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1378,2024-12-12 10:26:00,CUST0059,Filter Coffee,Beverages,2,60.0,120.0,UPI,Dine-in
1378,2024-12-12 10:26:00,CUST0059,Naan,Bread,1,40.0,40.0,UPI,Delivery
1378,2024-12-12 10:26:00,CUST0059,Butter Chicken,Main Course,2,280.0,560.0,UPI,Dine-in
1379,2024-08-31 12:57:00,CUST0006,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1379,2024-08-31 12:57:00,CUST0006,Biryani,Main Course,2,320.0,640.0,UPI,Dine-in
1380,2024-05-07 17:09:00,CUST0027,Paneer Tikka,Starter,1,180.0,180.0,Card,Takeaway
1380,2024-05-07 17:09:00,CUST0027,Naan,Bread,1,40.0,40.0,Card,Dine-in
1381,2024-11-13 14:55:00,CUST0078,Masala Dosa,Breakfast,3,120.0,360.0,Card,Takeaway
1382,2024-10-22 14:51:00,CUST0025,Filter Coffee,Beverages,1,60.0,60.0,UPI,Takeaway
1383,2024-08-22 18:20:00,CUST0053,Butter Chicken,Main Course,1,280.0,280.0,Cash,Takeaway
1383,2024-08-22 18:20:00,CUST0053,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1384,2024-05-17 21:21:00,CUST0008,Samosa,Starter,1,50.0,50.0,UPI,Delivery
1385,2024-07-24 12:36:00,CUST0077,Naan,Bread,1,40.0,40.0,Cash,Delivery
1386,2024-10-11 20:12:00,CUST0008,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1387,2024-11-18 21:20:00,CUST0005,Dal Tadka,Main Course,1,160.0,160.0,Card,Dine-in
1387,2024-11-18 21:20:00,CUST0005,Naan,Bread,1,40.0,40.0,Card,Dine-in
1388,2024-05-10 21:06:00,CUST0027,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Delivery
1389,2024-05-11 13:07:00,CUST0026,Naan,Bread,1,40.0,40.0,Card,Delivery
1390,2024-05-25 21:32:00,CUST0053,Samosa,Starter,2,50.0,100.0,UPI,Delivery
1391,2024-03-15 17:26:00,CUST0021,Naan,Bread,2,40.0,80.0,Cash,Dine-in
1391,2024-03-15 17:26:00,CUST0021,Mango Lassi,Beverages,1,90.0,90.0,Cash,Takeaway
1392,2024-12-29 14:25:00,CUST0010,Samosa,Starter,2,50.0,100.0,UPI,Delivery
1393,2024-07-30 12:08:00,CUST0015,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1393,2024-07-30 12:08:00,CUST0015,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1394,2024-07-22 19:06:00,CUST0025,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Takeaway
1395,2024-05-25 19:08:00,CUST0024,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Takeaway
1395,2024-05-25 19:08:00,CUST0024,Butter Chicken,Main Course,2,280.0,560.0,UPI,Delivery
1396,2024-03-10 16:37:00,CUST0087,Naan,Bread,1,40.0,40.0,Card,Delivery
1396,2024-03-10 16:37:00,CUST0087,Mango Lassi,Beverages,1,90.0,90.0,UPI,Takeaway
1397,2024-02-15 20:26:00,CUST0026,Dal Tadka,Main Course,1,160.0,160.0,Card,Dine-in
1398,2024-09-30 13:48:00,CUST0016,Butter Chicken,Main Course,2,280.0,560.0,UPI,Delivery
1399,2024-10-07 20:56:00,CUST0001,Mango Lassi,Beverages,1,90.0,90.0,Card,Delivery
1399,2024-10-07 20:56:00,CUST0001,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1400,2024-11-16 14:51:00,CUST0014,Dal Tadka,Main Course,1,160.0,160.0,Card,Takeaway
1400,2024-11-16 14:51:00,CUST0014,Naan,Bread,1,40.0,40.0,Cash,Dine-in
1401,2024-11-22 20:17:00,CUST0004,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1401,2024-11-22 20:17:00,CUST0004,Biryani,Main Course,3,320.0,960.0,Cash,Dine-in
1402,2024-05-17 13:46:00,CUST0067,Paneer Tikka,Starter,1,180.0,180.0,UPI,Dine-in
1403,2024-09-12 18:44:00,CUST0010,Gulab Jamun,Dessert,2,80.0,160.0,Cash,Dine-in
1403,2024-09-12 18:44:00,CUST0010,Paneer Tikka,Starter,1,180.0,180.0,UPI,Dine-in
1404,2024-04-08 17:52:00,CUST0006,Butter Chicken,Main Course,1,280.0,280.0,Card,Dine-in
1405,2024-05-06 08:12:00,CUST0015,Paneer Tikka,Starter,1,180.0,180.0,Cash,Takeaway
1406,2024-06-14 14:02:00,CUST0010,Filter Coffee,Beverages,1,60.0,60.0,UPI,Delivery
1406,2024-06-14 14:02:00,CUST0010,Naan,Bread,1,40.0,40.0,UPI,Dine-in
1407,2024-02-27 13:20:00,CUST0058,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1408,2024-10-24 11:44:00,CUST0002,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Dine-in
1408,2024-10-24 11:44:00,CUST0002,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1409,2024-11-26 14:50:00,CUST0012,Samosa,Starter,1,50.0,50.0,Card,Delivery
1410,2024-04-08 13:22:00,CUST0087,Dal Tadka,Main Course,1,160.0,160.0,UPI,Delivery
1410,2024-04-08 13:22:00,CUST0087,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1411,2024-10-05 14:29:00,CUST0006,Naan,Bread,2,40.0,80.0,Card,Dine-in
1412,2024-08-18 13:34:00,CUST0005,Butter Chicken,Main Course,2,280.0,560.0,Card,Takeaway
1413,2024-11-13 16:20:00,CUST0033,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1413,2024-11-13 16:20:00,CUST0033,Mango Lassi,Beverages,2,90.0,180.0,Cash,Delivery
1414,2024-11-24 12:33:00,CUST0014,Butter Chicken,Main Course,1,280.0,280.0,Cash,Dine-in
1414,2024-11-24 12:33:00,CUST0014,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1415,2024-07-17 10:03:00,CUST0021,Naan,Bread,2,40.0,80.0,Cash,Dine-in
1416,2024-08-27 15:23:00,CUST0041,Mango Lassi,Beverages,2,90.0,180.0,Cash,Delivery
1416,2024-08-27 15:23:00,CUST0041,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Delivery
1417,2024-02-09 15:06:00,CUST0010,Filter Coffee,Beverages,1,60.0,60.0,Card,Delivery
1417,2024-02-09 15:06:00,CUST0010,Mango Lassi,Beverages,1,90.0,90.0,Card,Dine-in
1418,2024-07-31 10:43:00,CUST0018,Mango Lassi,Beverages,2,90.0,180.0,Cash,Dine-in
1419,2024-06-21 11:59:00,CUST0017,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Takeaway
1420,2024-08-08 17:38:00,CUST0021,Filter Coffee,Beverages,1,60.0,60.0,Card,Delivery
1421,2024-08-17 15:46:00,CUST0015,Dal Tadka,Main Course,1,160.0,160.0,Card,Dine-in
1422,2024-01-04 12:13:00,CUST0069,Butter Chicken,Main Course,1,280.0,280.0,UPI,Takeaway
1422,2024-01-04 12:13:00,CUST0069,Dal Tadka,Main Course,1,160.0,160.0,UPI,Takeaway
1422,2024-01-04 12:13:00,CUST0069,Masala Dosa,Breakfast,2,120.0,240.0,Cash,Dine-in
1423,2024-02-17 21:58:00,CUST0010,Paneer Tikka,Starter,2,180.0,360.0,UPI,Dine-in
1424,2024-12-19 08:38:00,CUST0029,Butter Chicken,Main Course,1,280.0,280.0,Cash,Takeaway
1424,2024-12-19 08:38:00,CUST0029,Mango Lassi,Beverages,1,90.0,90.0,UPI,Takeaway
1425,2024-04-26 08:40:00,CUST0046,Mango Lassi,Beverages,1,90.0,90.0,Cash,Takeaway
1425,2024-04-26 08:40:00,CUST0046,Butter Chicken,Main Course,1,280.0,280.0,Cash,Takeaway
1426,2024-03-19 14:25:00,CUST0008,Naan,Bread,1,40.0,40.0,UPI,Takeaway
1426,2024-03-19 14:25:00,CUST0008,Filter Coffee,Beverages,1,60.0,60.0,UPI,Dine-in
1426,2024-03-19 14:25:00,CUST0008,Paneer Tikka,Starter,1,180.0,180.0,Card,Dine-in
1427,2024-02-13 20:49:00,CUST0009,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Takeaway
1427,2024-02-13 20:49:00,CUST0009,Samosa,Starter,1,50.0,50.0,Cash,Delivery
1428,2024-05-06 13:49:00,CUST0098,Naan,Bread,1,40.0,40.0,Card,Takeaway
1429,2024-04-07 14:41:00,CUST0012,Dal Tadka,Main Course,1,160.0,160.0,UPI,Delivery
1430,2024-11-15 12:59:00,CUST0087,Biryani,Main Course,1,320.0,320.0,Card,Dine-in
1430,2024-11-15 12:59:00,CUST0087,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Dine-in
1431,2024-05-27 14:51:00,CUST0049,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1432,2024-04-14 20:35:00,CUST0058,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1433,2024-12-05 20:10:00,CUST0029,Biryani,Main Course,2,320.0,640.0,Card,Takeaway
1434,2024-01-05 14:17:00,CUST0021,Gulab Jamun,Dessert,1,80.0,80.0,Card,Takeaway
1434,2024-01-05 14:17:00,CUST0021,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1435,2024-06-10 21:34:00,CUST0043,Biryani,Main Course,1,320.0,320.0,UPI,Delivery
1436,2024-01-21 14:19:00,CUST0033,Mango Lassi,Beverages,2,90.0,180.0,Cash,Takeaway
1437,2024-11-16 14:17:00,CUST0076,Dal Tadka,Main Course,2,160.0,320.0,Cash,Delivery
1437,2024-11-16 14:17:00,CUST0076,Mango Lassi,Beverages,2,90.0,180.0,Cash,Dine-in
1438,2024-12-02 14:24:00,CUST0013,Naan,Bread,1,40.0,40.0,Card,Dine-in
1438,2024-12-02 14:24:00,CUST0013,Biryani,Main Course,1,320.0,320.0,UPI,Delivery
1439,2024-03-08 12:37:00,CUST0018,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1439,2024-03-08 12:37:00,CUST0018,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Dine-in
1440,2024-06-11 14:46:00,CUST0051,Gulab Jamun,Dessert,2,80.0,160.0,Cash,Delivery
1441,2024-07-30 17:28:00,CUST0011,Dal Tadka,Main Course,2,160.0,320.0,Cash,Dine-in
1441,2024-07-30 17:28:00,CUST0011,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1442,2024-11-09 12:14:00,CUST0019,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Dine-in
1442,2024-11-09 12:14:00,CUST0019,Paneer Tikka,Starter,1,180.0,180.0,Card,Takeaway
1443,2024-04-04 18:30:00,CUST0078,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1444,2024-04-23 09:48:00,CUST0083,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Delivery
1445,2024-08-22 18:25:00,CUST0011,Naan,Bread,2,40.0,80.0,UPI,Delivery
1445,2024-08-22 18:25:00,CUST0011,Mango Lassi,Beverages,2,90.0,180.0,Card,Delivery
1446,2024-12-26 08:28:00,CUST0021,Butter Chicken,Main Course,2,280.0,560.0,Cash,Delivery
1447,2024-01-21 21:48:00,CUST0024,Butter Chicken,Main Course,1,280.0,280.0,UPI,Takeaway
1447,2024-01-21 21:48:00,CUST0024,Biryani,Main Course,2,320.0,640.0,UPI,Takeaway
1448,2024-11-09 16:29:00,CUST0010,Samosa,Starter,2,50.0,100.0,Cash,Dine-in
1448,2024-11-09 16:29:00,CUST0010,Paneer Tikka,Starter,2,180.0,360.0,Card,Delivery
1449,2024-06-14 19:29:00,CUST0014,Biryani,Main Course,1,320.0,320.0,UPI,Delivery
1449,2024-06-14 19:29:00,CUST0014,Samosa,Starter,1,50.0,50.0,Card,Dine-in
1450,2024-02-16 13:40:00,CUST0046,Filter Coffee,Beverages,2,60.0,120.0,Card,Delivery
1451,2024-07-12 19:49:00,CUST0051,Gulab Jamun,Dessert,1,80.0,80.0,Card,Dine-in
1452,2024-04-01 08:26:00,CUST0005,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1453,2024-01-02 20:00:00,CUST0056,Samosa,Starter,1,50.0,50.0,Cash,Delivery
1454,2024-04-21 20:29:00,CUST0061,Paneer Tikka,Starter,1,180.0,180.0,Cash,Dine-in
1455,2024-11-13 19:03:00,CUST0066,Butter Chicken,Main Course,1,280.0,280.0,Cash,Dine-in
1456,2024-06-18 15:06:00,CUST0069,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Delivery
1457,2024-08-21 10:59:00,CUST0053,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1458,2024-05-29 19:44:00,CUST0039,Gulab Jamun,Dessert,1,80.0,80.0,Card,Dine-in
1458,2024-05-29 19:44:00,CUST0039,Filter Coffee,Beverages,1,60.0,60.0,Cash,Delivery
1458,2024-05-29 19:44:00,CUST0039,Mango Lassi,Beverages,2,90.0,180.0,Card,Delivery
1459,2024-12-18 21:18:00,CUST0092,Gulab Jamun,Dessert,1,80.0,80.0,Card,Delivery
1460,2024-11-10 21:46:00,CUST0005,Samosa,Starter,2,50.0,100.0,Cash,Delivery
1460,2024-11-10 21:46:00,CUST0005,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1461,2024-11-16 09:51:00,CUST0015,Mango Lassi,Beverages,1,90.0,90.0,UPI,Delivery
1461,2024-11-16 09:51:00,CUST0015,Naan,Bread,2,40.0,80.0,Cash,Dine-in
1462,2024-05-10 10:19:00,CUST0067,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Takeaway
1462,2024-05-10 10:19:00,CUST0067,Butter Chicken,Main Course,1,280.0,280.0,Card,Delivery
1463,2024-04-09 13:59:00,CUST0053,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1463,2024-04-09 13:59:00,CUST0053,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1464,2024-07-30 15:53:00,CUST0027,Naan,Bread,1,40.0,40.0,Cash,Dine-in
1464,2024-07-30 15:53:00,CUST0027,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Takeaway
1465,2024-05-23 17:24:00,CUST0005,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Takeaway
1465,2024-05-23 17:24:00,CUST0005,Mango Lassi,Beverages,2,90.0,180.0,UPI,Delivery
1466,2024-02-14 19:23:00,CUST0014,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1467,2024-01-20 08:28:00,CUST0026,Samosa,Starter,1,50.0,50.0,UPI,Takeaway
1467,2024-01-20 08:28:00,CUST0026,Filter Coffee,Beverages,2,60.0,120.0,Card,Takeaway
1468,2024-02-20 16:13:00,CUST0049,Samosa,Starter,2,50.0,100.0,Card,Dine-in
1468,2024-02-20 16:13:00,CUST0049,Mango Lassi,Beverages,1,90.0,90.0,Cash,Delivery
1469,2024-06-19 19:06:00,CUST0042,Dal Tadka,Main Course,1,160.0,160.0,UPI,Delivery
1469,2024-06-19 19:06:00,CUST0042,Butter Chicken,Main Course,2,280.0,560.0,UPI,Dine-in
1470,2024-09-29 13:42:00,CUST0009,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1471,2024-02-22 13:35:00,CUST0096,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Delivery
1472,2024-06-08 20:34:00,CUST0003,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1473,2024-02-14 19:45:00,CUST0002,Naan,Bread,1,40.0,40.0,UPI,Takeaway
1473,2024-02-14 19:45:00,CUST0002,Samosa,Starter,2,50.0,100.0,Card,Delivery
1474,2024-08-26 19:52:00,CUST0041,Samosa,Starter,1,50.0,50.0,Card,Delivery
1474,2024-08-26 19:52:00,CUST0041,Paneer Tikka,Starter,2,180.0,360.0,UPI,Takeaway
1475,2024-03-14 17:58:00,CUST0008,Masala Dosa,Breakfast,1,120.0,120.0,Card,Takeaway
